Timestamp,Sensor_ID,Pressure (bar),Flow Rate (L/s),Temperature (°C),Leak Status,Burst Status,Risk_Level
24-02-2024 22:50,S009,2.159755575,95.87206859,16.62752978,1,1,Low
24-02-2024 22:55,S002,2.525418126,157.038406565,14.180574346,0,0,Low
24-02-2024 23:00,S006,3.741693122,147.957626501,18.976031678,0,0,Low
24-02-2024 23:05,S001,3.056100306,157.93671245,26.274962114,0,0,Low
24-02-2024 23:10,S006,4.435483669,80.291036622,25.407054863,0,0,Low
24-02-2024 23:15,S006,3.56080891,163.880077919,22.0276134,1,0,Medium
24-02-2024 23:20,S001,2.815127622,81.955804006,24.457102175,0,0,Low
24-02-2024 23:25,S007,2.071008684,168.311073567,12.265911362,0,1,Low
24-02-2024 23:30,S007,2.636682131,86.311006399,22.129122644,1,1,Low
24-02-2024 23:35,S010,2.931100827,93.033636018,15.645997736,1,0,Low
24-02-2024 23:40,S010,2.999348348,110.925347721,26.757521394,1,1,Low
24-02-2024 23:45,S003,2.948430673,209.87570752,12.575808051,1,0,Low
24-02-2024 23:50,S005,3.20238332,201.62231531,22.748495094,1,1,Low
24-02-2024 23:55,S006,3.405071937,104.211332479,14.377072748,1,1,Low
25-02-2024 00:00,S002,3.968389371,131.027791607,28.261696066,1,1,Medium
25-02-2024 00:05,S002,2.850329728,159.344360389,25.139577902,0,1,Low
25-02-2024 00:10,S006,4.298327043,156.877170712,17.308775598,1,1,Medium
25-02-2024 00:15,S006,2.897845835,104.012976738,15.088198135,1,0,Low
25-02-2024 00:20,S001,2.527611919,78.532167791,29.337987216,1,0,Medium
25-02-2024 00:25,S006,4.224980414,210.301223741,21.960271082,1,0,High
25-02-2024 00:30,S009,3.303436641,101.741314461,27.47016868,1,0,Low
25-02-2024 00:35,S004,4.155184275,173.996298513,21.805589657,0,0,Low
25-02-2024 00:40,S008,3.083014685,153.974858023,11.247562309,0,1,Low
25-02-2024 00:45,S004,3.970497653,96.410219476,24.155715956,1,0,Medium
25-02-2024 00:50,S008,2.583419724,70.033839734,29.376202638,1,1,Medium
25-02-2024 00:55,S010,3.769568058,164.267964355,20.491029912,0,0,Low
25-02-2024 01:00,S003,3.052030758,173.171234275,29.015064907,0,0,Medium
25-02-2024 01:05,S003,4.194778828,68.774643315,29.335300909,1,1,Medium
25-02-2024 01:10,S009,3.802832813,188.980268312,12.252973218,0,1,Low
25-02-2024 01:15,S006,2.763644506,57.558639418,29.04352753,0,1,Medium
25-02-2024 01:20,S001,3.640262465,65.448827737,20.263794135,0,1,Low
25-02-2024 01:25,S006,4.490143605,218.796219602,10.1459134,0,1,High
25-02-2024 01:30,S001,3.130921299,173.621212071,23.026705768,0,1,Low
25-02-2024 01:35,S008,4.321574738,106.200126187,29.44520368,1,0,Medium
25-02-2024 01:40,S004,2.402718572,98.675782802,24.203828302,1,1,Low
25-02-2024 01:45,S009,4.010752108,187.270540049,10.044232398,1,1,Medium
25-02-2024 01:50,S004,2.182010166,111.751938511,14.858705868,0,1,Low
25-02-2024 01:55,S005,3.723740235,65.610197163,26.472941006,0,1,Low
25-02-2024 02:00,S003,3.07278144,53.205328239,24.071024812,0,0,Low
25-02-2024 02:05,S008,4.289547925,55.997204674,18.65594685,0,1,Low
25-02-2024 02:10,S010,3.45019883,181.013865693,21.741140616,0,1,Low
25-02-2024 02:15,S009,3.594986085,110.349164421,29.264531764,0,0,Medium
25-02-2024 02:20,S006,4.158193844,136.223082858,14.252486886,1,0,Medium
25-02-2024 02:25,S005,2.09997451,176.275994396,18.92524679,0,1,Low
25-02-2024 02:30,S002,2.319182341,145.060210536,20.257018761,1,1,Low
25-02-2024 02:35,S010,2.19937316,212.286946603,19.590289797,1,1,Low
25-02-2024 02:40,S005,2.799384794,143.573714371,22.481747794,0,1,Low
25-02-2024 02:45,S009,3.391645287,70.82822997,28.106685411,1,0,Medium
25-02-2024 02:50,S002,3.851912394,65.490941191,27.44794357,1,0,Medium
25-02-2024 02:55,S009,3.242054222,79.165101553,11.175052511,0,1,Low
25-02-2024 03:00,S006,2.660933169,62.359805999,27.832431619,1,1,Low
25-02-2024 03:05,S002,3.812087296,207.725023605,29.089025695,1,1,Medium
25-02-2024 03:10,S006,2.023574531,135.494294386,23.924184852,1,1,Low
25-02-2024 03:15,S008,3.062560658,148.835033647,20.990123059,0,0,Low
25-02-2024 03:20,S006,2.079631442,72.334971102,26.642580069,1,0,Low
25-02-2024 03:25,S004,2.006766966,69.112600071,25.268329075,1,1,Low
25-02-2024 03:30,S006,3.933800143,148.34731442,24.05337814,0,0,Low
25-02-2024 03:35,S001,3.648864688,127.102634231,17.250056533,1,1,Medium
25-02-2024 03:40,S010,2.315704519,131.489310096,21.628332362,1,0,Low
25-02-2024 03:45,S005,3.713394561,120.21311345,22.896596218,1,1,Medium
25-02-2024 03:50,S007,3.429287323,74.485255935,11.856432307,0,0,Low
25-02-2024 03:55,S003,3.665050348,73.0849318,29.665232373,0,1,Medium
25-02-2024 04:00,S007,3.238783049,180.254821026,15.854311088,0,0,Low
25-02-2024 04:05,S008,4.206859312,218.728622529,17.762766317,0,0,High
25-02-2024 04:10,S009,2.275216805,76.648703834,14.306976668,1,1,Low
25-02-2024 04:15,S007,3.095979699,169.816978987,27.975562321,1,0,Low
25-02-2024 04:20,S010,4.239549934,178.107154938,11.494449579,1,0,Medium
25-02-2024 04:25,S007,3.491807967,126.147383103,15.460480625,0,0,Low
25-02-2024 04:30,S009,2.865020718,218.153111744,21.209760812,0,1,Low
25-02-2024 04:35,S003,3.898975914,107.552973725,25.483452386,1,0,Medium
25-02-2024 04:40,S002,2.636919648,213.85990472,27.081659059,1,0,Low
25-02-2024 04:45,S005,4.273280999,179.9686059,13.13384338,0,1,Low
25-02-2024 04:50,S007,2.453945473,138.701171711,21.119703813,0,0,Low
25-02-2024 04:55,S010,3.941304516,205.321049269,28.633323233,0,1,Medium
25-02-2024 05:00,S008,3.083340753,208.659418852,25.931787076,0,1,Low
25-02-2024 05:05,S002,2.082417671,203.506228556,14.583582035,0,1,Low
25-02-2024 05:10,S007,2.237401501,88.483003248,12.897511662,0,0,Low
25-02-2024 05:15,S007,4.359784805,209.160925142,15.034523623,0,1,High
25-02-2024 05:20,S004,3.505440021,193.830611215,21.833688009,0,1,Low
25-02-2024 05:25,S002,3.82842859,208.802760904,24.422257407,1,0,Medium
25-02-2024 05:30,S005,3.839485928,219.088043044,22.903843538,0,0,Low
25-02-2024 05:35,S003,3.811737623,216.723479163,25.014536556,1,1,Medium
25-02-2024 05:40,S008,2.71351495,95.111689379,28.095996856,1,1,Medium
25-02-2024 05:45,S006,4.047111883,129.840239381,23.521392427,0,0,Low
25-02-2024 05:50,S004,2.671788127,98.195386656,18.218457965,0,0,Low
25-02-2024 05:55,S002,2.62145304,70.279004248,15.207573491,0,1,Low
25-02-2024 06:00,S004,4.227975752,198.063141554,11.714424817,1,1,High
25-02-2024 06:05,S002,3.221612516,210.565113712,10.515144806,0,1,Low
25-02-2024 06:10,S003,2.110083725,84.348673253,11.22428474,0,1,Low
25-02-2024 06:15,S003,4.355494006,139.390197579,11.889031024,1,0,Medium
25-02-2024 06:20,S003,3.362562431,208.970995332,28.743191163,1,0,Medium
25-02-2024 06:25,S008,3.94163399,166.076621179,15.16521915,0,0,Low
25-02-2024 06:30,S002,4.349941798,147.987220892,14.951058732,0,1,Low
25-02-2024 06:35,S009,3.261502402,52.157703203,25.128331221,0,1,Low
25-02-2024 06:40,S009,2.405271279,161.581450626,27.2044189,0,0,Low
25-02-2024 06:45,S006,2.272556853,193.737022926,25.316588957,1,1,Low
25-02-2024 06:50,S001,3.409955915,161.845447186,11.010003373,0,0,Low
25-02-2024 06:55,S002,2.725542225,58.595922732,26.836573807,0,0,Low
25-02-2024 07:00,S006,4.22419786,199.391164481,15.247362224,1,0,High
25-02-2024 07:05,S005,3.973065021,123.48016595,12.921220472,1,0,Medium
25-02-2024 07:10,S002,3.390464386,133.478792956,24.776576219,1,0,Low
25-02-2024 07:15,S004,3.438575621,157.012973457,21.93123802,1,0,Low
25-02-2024 07:20,S009,3.636758835,214.110628224,29.117656538,1,0,Medium
25-02-2024 07:25,S001,2.256430249,179.640416788,24.899665702,1,0,Low
25-02-2024 07:30,S004,4.291961842,128.200359682,28.947920407,1,0,Medium
25-02-2024 07:35,S006,3.775777262,207.122804415,22.051232001,1,1,Medium
25-02-2024 07:40,S004,2.311584361,104.883524991,21.829856441,0,0,Low
25-02-2024 07:45,S004,3.54001792,156.186677594,16.520306645,1,1,Medium
25-02-2024 07:50,S009,3.749586322,66.869499747,25.436966094,1,1,Medium
25-02-2024 07:55,S002,4.265307923,165.072381505,20.915380058,1,1,Medium
25-02-2024 08:00,S007,2.701288521,92.966451702,28.122380493,1,1,Medium
25-02-2024 08:05,S004,2.67873466,94.572705342,21.005880704,0,0,Low
25-02-2024 08:10,S006,3.919603665,90.792879172,15.357875585,0,0,Low
25-02-2024 08:15,S001,2.029810354,135.235238144,12.035216399,0,0,Low
25-02-2024 08:20,S008,2.358295433,53.747664407,24.045520688,1,0,Low
25-02-2024 08:25,S001,2.559327614,104.773438853,18.421795891,0,0,Low
25-02-2024 08:30,S002,2.191699732,76.750213269,21.987953578,0,1,Low
25-02-2024 08:35,S004,3.220598356,72.580806845,21.035201804,1,0,Low
25-02-2024 08:40,S008,2.287850595,203.300361258,15.782246831,1,1,Low
25-02-2024 08:45,S010,3.261432928,202.804684821,18.954431057,0,1,Low
25-02-2024 08:50,S010,3.115395494,94.097503985,29.545974677,1,0,Medium
25-02-2024 08:55,S005,3.309156783,146.029592782,15.450285404,0,1,Low
25-02-2024 09:00,S005,2.858615228,187.0686863,23.830135996,0,1,Low
25-02-2024 09:05,S007,2.445685259,140.01212206,16.106461242,1,1,Low
25-02-2024 09:10,S007,3.753772036,103.576217007,15.248291179,0,1,Low
25-02-2024 09:15,S002,2.539688044,211.819084645,14.911503545,1,1,Low
25-02-2024 09:20,S010,3.678738348,189.813651934,19.93916933,0,0,Low
25-02-2024 09:25,S008,3.706995231,202.630719652,16.569303936,0,1,Low
25-02-2024 09:30,S004,4.349777241,101.063107981,14.260215682,0,0,Low
25-02-2024 09:35,S006,4.061008888,140.055388769,26.095785429,1,0,Medium
25-02-2024 09:40,S001,3.407088007,71.888323507,23.720583532,0,0,Low
25-02-2024 09:45,S010,2.934254681,153.76637166,23.62219955,0,1,Low
25-02-2024 09:50,S010,2.543988977,115.676691803,28.639567048,0,1,Medium
25-02-2024 09:55,S002,2.77924841,217.341059087,10.774417011,1,1,Low
25-02-2024 10:00,S006,3.279519205,108.662090393,16.059389799,1,1,Low
25-02-2024 10:05,S007,2.180141366,113.749634184,11.835588704,1,0,Low
25-02-2024 10:10,S005,4.273339646,94.565968487,24.658479932,0,1,Low
25-02-2024 10:15,S008,4.26750862,72.687087607,13.244399624,1,0,Medium
25-02-2024 10:20,S003,4.279785238,53.549209396,13.477342426,0,1,Low
25-02-2024 10:25,S010,2.489842486,68.353906292,21.507679916,0,0,Low
25-02-2024 10:30,S002,4.388033198,63.91671063,19.103498796,0,1,Low
25-02-2024 10:35,S007,4.367796303,148.903624619,23.995352707,1,0,Medium
25-02-2024 10:40,S005,3.444638404,186.438073087,26.197927709,1,0,Low
25-02-2024 10:45,S003,4.195690565,202.483756269,25.404367442,0,1,Low
25-02-2024 10:50,S002,2.142424073,160.291011879,19.342837021,0,1,Low
25-02-2024 10:55,S005,2.793458471,188.214434795,17.584016584,1,0,Low
25-02-2024 11:00,S009,2.516922371,163.813930798,10.301416213,0,1,Low
25-02-2024 11:05,S005,2.791380592,136.363605344,22.364622786,1,1,Low
25-02-2024 11:10,S005,3.968366323,149.626040269,20.093883838,1,1,Medium
25-02-2024 11:15,S003,4.190623715,65.710362203,16.594663494,1,1,Medium
25-02-2024 11:20,S005,3.730873186,207.987759231,15.574554141,1,0,Medium
25-02-2024 11:25,S010,3.471129041,99.976889004,19.267442271,0,0,Low
25-02-2024 11:30,S005,4.299439243,210.033340264,28.122622861,1,1,High
25-02-2024 11:35,S009,4.241063748,76.971698085,27.134366816,1,1,Medium
25-02-2024 11:40,S005,4.146814606,78.367566196,19.49866927,0,1,Low
25-02-2024 11:45,S010,3.91740348,173.651842273,21.575887192,1,0,Medium
25-02-2024 11:50,S007,2.267253041,175.011257417,29.912800175,0,0,Medium
25-02-2024 11:55,S002,3.538796107,103.600179613,11.086004998,1,1,Medium
25-02-2024 12:00,S009,3.055288546,105.118832828,17.494258665,1,1,Low
25-02-2024 12:05,S005,2.859815798,138.10673105,19.819719473,1,0,Low
25-02-2024 12:10,S002,3.328410749,209.42022429,14.16597788,1,1,Low
25-02-2024 12:15,S008,3.99204244,114.750110368,25.444586671,0,0,Low
25-02-2024 12:20,S008,2.602212873,192.974816939,10.98712433,0,0,Low
25-02-2024 12:25,S009,3.980804584,181.995021033,27.329244236,1,1,Medium
25-02-2024 12:30,S009,3.119460768,180.393900161,19.543533804,0,1,Low
25-02-2024 12:35,S008,4.282341495,188.061167564,13.202821106,1,0,High
25-02-2024 12:40,S007,2.574984735,205.777742151,14.947130425,1,0,Low
25-02-2024 12:45,S003,2.797364345,97.376151265,18.087401336,1,0,Low
25-02-2024 12:50,S004,2.356379455,153.292010808,10.367582086,1,1,Low
25-02-2024 12:55,S007,3.301996547,61.304722232,10.383083085,1,0,Low
25-02-2024 13:00,S005,4.169665064,57.193390606,15.868230957,0,0,Low
25-02-2024 13:05,S003,2.27544355,154.534724854,26.894013128,0,0,Low
25-02-2024 13:10,S002,3.946153964,124.732731351,19.951050139,1,0,Medium
25-02-2024 13:15,S009,2.366097611,157.563605685,24.73539611,1,1,Low
25-02-2024 13:20,S008,2.650251834,166.86402494,24.692730274,1,0,Low
25-02-2024 13:25,S010,2.413746668,51.993947601,19.635061265,0,1,Low
25-02-2024 13:30,S007,2.923769167,217.368730308,10.906649217,1,1,Low
25-02-2024 13:35,S004,2.776939818,71.349658345,17.138828539,1,0,Low
25-02-2024 13:40,S006,2.513331912,141.246054019,11.240705309,1,1,Low
25-02-2024 13:45,S006,3.875469413,157.123434964,17.579854066,1,0,Medium
25-02-2024 13:50,S010,3.205265275,207.770326475,20.38381804,0,0,Low
25-02-2024 13:55,S001,2.056673685,218.690157778,25.393552631,0,1,Low
25-02-2024 14:00,S005,4.225932689,108.508211226,28.855925793,0,1,Medium
25-02-2024 14:05,S005,3.475819328,90.067288576,15.789091215,0,1,Low
25-02-2024 14:10,S005,4.480237849,190.055752147,22.379811372,1,0,High
25-02-2024 14:15,S006,3.561143574,118.135765314,24.339940027,1,0,Medium
25-02-2024 14:20,S002,2.914399495,117.460424982,12.867181884,0,0,Low
25-02-2024 14:25,S004,2.987401911,109.281544918,28.916900763,0,1,Medium
25-02-2024 14:30,S002,2.849608327,150.276527511,27.617502054,1,1,Low
25-02-2024 14:35,S002,4.063793436,184.460540306,12.844477199,0,1,Low
25-02-2024 14:40,S010,2.486771387,110.906264887,14.521262579,1,1,Low
25-02-2024 14:45,S006,2.034513876,146.565966405,19.759281744,0,0,Low
25-02-2024 14:50,S010,3.299589345,61.06027468,11.745322331,1,1,Low
25-02-2024 14:55,S009,4.326579786,149.852771026,26.788103656,1,1,Medium
25-02-2024 15:00,S003,4.034196574,214.267551707,19.155478058,1,1,Medium
25-02-2024 15:05,S002,2.745386812,159.214857154,11.68160535,0,0,Low
25-02-2024 15:10,S003,2.77872464,94.678299009,27.715783656,0,1,Low
25-02-2024 15:15,S010,3.621704941,67.726974226,22.23254801,1,1,Medium
25-02-2024 15:20,S005,4.282776609,165.282538228,18.699851376,1,0,Medium
25-02-2024 15:25,S004,4.032307075,61.532232667,14.790834686,1,0,Medium
25-02-2024 15:30,S009,4.268032874,121.86857618,20.520046336,0,0,Low
25-02-2024 15:35,S001,2.625078168,85.646966644,15.001162222,1,0,Low
25-02-2024 15:40,S006,4.13849475,180.504394366,28.403904954,0,0,Medium
25-02-2024 15:45,S003,4.492197136,212.669587202,22.422944403,0,0,High
25-02-2024 15:50,S010,3.524941141,152.434685187,15.874857627,0,0,Low
25-02-2024 15:55,S010,3.907069174,96.508972464,18.391442196,1,0,Medium
25-02-2024 16:00,S009,4.070061717,111.771780197,23.853422152,1,1,Medium
25-02-2024 16:05,S002,2.74695696,105.503817413,28.810756119,1,1,Medium
25-02-2024 16:10,S005,3.190273799,95.614394549,23.501590699,1,0,Low
25-02-2024 16:15,S001,4.337946399,175.35886983,28.533782057,1,1,Medium
25-02-2024 16:20,S009,2.674861729,94.614879914,26.407380714,0,1,Low
25-02-2024 16:25,S005,3.410982342,189.888169981,25.8947238,0,1,Low
25-02-2024 16:30,S002,2.520874177,98.230852191,26.728437906,1,0,Low
25-02-2024 16:35,S005,2.83681529,72.679057795,19.506623698,1,1,Low
25-02-2024 16:40,S004,2.030204945,117.383197619,23.233346861,1,1,Low
25-02-2024 16:45,S001,2.004721941,194.911827584,13.4172374,1,1,Low
25-02-2024 16:50,S007,4.285644337,89.86867168,19.607269297,1,1,Medium
25-02-2024 16:55,S002,3.246734506,110.207769382,16.744292004,0,1,Low
25-02-2024 17:00,S002,3.817692033,149.786131054,19.736588841,0,1,Low
25-02-2024 17:05,S006,2.761075171,179.183742058,24.225894354,1,0,Low
25-02-2024 17:10,S006,2.186956132,78.088835787,15.504284817,0,1,Low
25-02-2024 17:15,S002,2.001236597,189.753406725,20.831684292,1,1,Low
25-02-2024 17:20,S007,3.444280748,182.492372023,16.186154288,1,1,Low
25-02-2024 17:25,S004,4.215465273,50.609181387,28.424861521,1,0,Medium
25-02-2024 17:30,S003,4.472918421,58.215230804,16.792165406,1,0,Medium
25-02-2024 17:35,S006,3.221659691,62.716009861,15.239970599,0,0,Low
25-02-2024 17:40,S003,3.541084706,93.720564835,16.712346423,0,1,Low
25-02-2024 17:45,S006,2.961344859,136.646036886,23.580529995,0,0,Low
25-02-2024 17:50,S006,2.432692971,203.155833376,29.497939239,0,0,Medium
25-02-2024 17:55,S002,4.013047674,133.348580477,22.758948773,0,0,Low
25-02-2024 18:00,S004,4.21955495,213.422141526,26.571286252,1,1,High
25-02-2024 18:05,S010,3.226435823,219.039610012,17.646464099,1,1,Low
25-02-2024 18:10,S002,2.525192047,152.290719643,10.457723094,1,0,Low
25-02-2024 18:15,S003,2.214029561,172.303464071,16.926336033,1,0,Low
25-02-2024 18:20,S007,3.030074612,62.138650818,22.656549294,1,0,Low
25-02-2024 18:25,S007,4.073439319,122.185927213,19.920828326,0,0,Low
25-02-2024 18:30,S005,2.625371016,156.344220594,27.004675341,0,0,Low
25-02-2024 18:35,S010,4.159243503,77.12328306,27.924829222,0,1,Low
25-02-2024 18:40,S002,3.020634302,209.252227394,17.67445498,1,0,Low
25-02-2024 18:45,S006,4.250511723,138.873855837,21.745869752,1,1,Medium
25-02-2024 18:50,S002,3.888734523,53.4104635,29.553479893,1,1,Medium
25-02-2024 18:55,S001,2.137343704,163.209067968,12.248776218,1,1,Low
25-02-2024 19:00,S004,3.237473859,163.838734684,27.8174028,0,0,Low
25-02-2024 19:05,S002,2.615833325,135.363310201,13.56742889,1,0,Low
25-02-2024 19:10,S001,4.252132814,52.94677504,13.675132396,0,1,Low
25-02-2024 19:15,S002,4.434394394,114.821659166,15.465454605,1,1,Medium
25-02-2024 19:20,S004,3.415908543,92.345336659,27.917678831,1,0,Low
25-02-2024 19:25,S003,3.234937636,147.931054377,18.770901993,0,0,Low
25-02-2024 19:30,S003,3.410621353,153.435656756,25.432273038,1,0,Low
25-02-2024 19:35,S010,2.975071578,200.080232007,25.878522103,0,0,Low
25-02-2024 19:40,S002,2.054152663,212.002088584,14.961532927,0,0,Low
25-02-2024 19:45,S010,4.256885997,74.276991484,27.824523605,1,1,Medium
25-02-2024 19:50,S001,2.883606519,99.618716832,24.316088606,0,1,Low
25-02-2024 19:55,S006,4.480304643,153.148713551,25.320730826,0,0,Low
25-02-2024 20:00,S002,2.620552183,75.18456488,14.010761411,1,0,Low
25-02-2024 20:05,S007,2.721225183,153.286695149,26.606566503,1,0,Low
25-02-2024 20:10,S010,3.517362914,110.646100602,29.121528678,1,1,Medium
25-02-2024 20:15,S008,2.747591413,167.001789088,14.470643266,0,0,Low
25-02-2024 20:20,S001,2.832121948,88.48081619,18.067660202,1,0,Low
25-02-2024 20:25,S005,3.463904167,153.019779243,22.454245117,0,1,Low
25-02-2024 20:30,S010,2.844551103,108.070161849,10.2462195,1,0,Low
25-02-2024 20:35,S010,3.428252678,73.35452763,15.378381542,0,0,Low
25-02-2024 20:40,S010,4.047161294,152.72374594,18.560307658,0,0,Low
25-02-2024 20:45,S003,4.394895346,182.641109755,25.229987623,1,1,High
25-02-2024 20:50,S006,3.925792353,161.606578856,28.3959445,0,1,Medium
25-02-2024 20:55,S005,3.824767357,209.971279145,20.502343262,1,0,Medium
25-02-2024 21:00,S010,2.997712167,71.001267755,10.893998684,1,1,Low
25-02-2024 21:05,S010,2.755163329,173.403993543,26.699618522,0,1,Low
25-02-2024 21:10,S008,2.156276899,185.529873287,24.163370168,0,1,Low
25-02-2024 21:15,S005,4.229973882,177.240370472,20.803896361,1,0,Medium
25-02-2024 21:20,S004,4.059027285,73.126010465,27.890725275,0,0,Low
25-02-2024 21:25,S010,4.498340967,180.128849773,14.355263456,0,1,High
25-02-2024 21:30,S007,4.390173488,180.013604262,12.392529931,1,0,High
25-02-2024 21:35,S004,2.121956611,51.108905845,18.754167487,1,0,Low
25-02-2024 21:40,S007,4.277345323,85.547520382,17.157112028,0,0,Low
25-02-2024 21:45,S005,4.092139201,115.956636967,28.727629156,1,1,Medium
25-02-2024 21:50,S004,3.986510542,180.68707401,24.621748691,0,1,Low
25-02-2024 21:55,S005,2.299701815,178.325748208,23.967910592,0,1,Low
25-02-2024 22:00,S010,3.644596162,191.218691393,25.242355494,1,0,Medium
25-02-2024 22:05,S003,4.234262009,90.062879752,24.273016551,1,1,Medium
25-02-2024 22:10,S009,3.875103271,165.004363112,23.271395854,1,0,Medium
25-02-2024 22:15,S002,2.260163691,178.901215793,23.871578592,1,0,Low
25-02-2024 22:20,S007,2.8536143,174.08304673,19.96834129,1,1,Low
25-02-2024 22:25,S001,2.114190304,145.439986331,16.558466303,0,1,Low
25-02-2024 22:30,S007,2.053609826,72.482006753,14.298591212,1,0,Low
25-02-2024 22:35,S003,2.756898708,152.165332157,19.930889588,1,1,Low
25-02-2024 22:40,S001,4.335685131,70.661836991,11.423282241,0,0,Low
25-02-2024 22:45,S001,2.664953824,217.077793774,29.438221624,1,1,Medium
25-02-2024 22:50,S005,2.116642404,83.638172583,28.78300737,0,1,Medium
25-02-2024 22:55,S003,2.832873598,60.898945393,24.9726235,1,0,Low
25-02-2024 23:00,S003,3.654002744,99.086902587,26.563252797,1,1,Medium
25-02-2024 23:05,S005,4.422695752,123.41664845,15.69712937,0,0,Low
25-02-2024 23:10,S010,2.222840667,132.013177604,25.460296208,0,1,Low
25-02-2024 23:15,S009,2.940729562,183.935488099,25.308230512,1,1,Low
25-02-2024 23:20,S002,4.090052764,203.355048612,11.543862518,1,1,Medium
25-02-2024 23:25,S005,2.23750034,138.238172389,16.001075057,1,0,Low
25-02-2024 23:30,S003,2.52029604,190.120217759,16.04543785,0,1,Low
25-02-2024 23:35,S001,3.288761428,155.543840704,12.13838595,0,1,Low
25-02-2024 23:40,S002,2.586498614,195.092330789,28.530093406,1,0,Medium
25-02-2024 23:45,S002,4.174602896,117.810854501,23.148622121,1,1,Medium
25-02-2024 23:50,S002,3.667861876,162.491636727,28.499303545,0,0,Medium
25-02-2024 23:55,S010,2.763789159,139.036656021,15.062942059,0,1,Low
26-02-2024 00:00,S001,4.48283731,142.190919175,26.944202465,1,0,Medium
26-02-2024 00:05,S009,3.943541049,84.83897094,28.271521211,0,1,Medium
26-02-2024 00:10,S003,4.183000419,120.906145263,21.689027169,0,0,Low
26-02-2024 00:15,S003,2.229738645,180.028273205,19.465938183,1,1,Low
26-02-2024 00:20,S004,4.05269193,203.209880072,28.395146392,1,0,Medium
26-02-2024 00:25,S008,3.27933392,130.068924676,22.05570059,1,1,Low
26-02-2024 00:30,S002,4.489176787,85.535265144,14.558209568,1,0,Medium
26-02-2024 00:35,S008,4.040400113,108.692869479,19.091947028,0,0,Low
26-02-2024 00:40,S003,3.238624729,87.032322685,19.927094399,0,1,Low
26-02-2024 00:45,S008,2.337545641,117.427763465,20.84737877,0,0,Low
26-02-2024 00:50,S002,3.012910486,78.651747003,16.402020466,0,1,Low
26-02-2024 00:55,S004,3.664932865,132.10234897,13.744131313,0,0,Low
26-02-2024 01:00,S010,4.457166408,166.480175111,21.039533789,0,1,Low
26-02-2024 01:05,S007,2.485630249,138.103132967,13.821710093,0,0,Low
26-02-2024 01:10,S006,2.805025968,117.165230257,13.203749533,0,0,Low
26-02-2024 01:15,S008,2.163677119,205.931082538,16.569903549,0,0,Low
26-02-2024 01:20,S007,3.206548178,193.15415732,17.553424923,0,1,Low
26-02-2024 01:25,S002,3.343096003,158.155791664,27.786711228,1,0,Low
26-02-2024 01:30,S005,2.036933735,195.569660137,27.002792197,1,1,Low
26-02-2024 01:35,S005,2.836266673,80.804845045,13.712098548,0,1,Low
26-02-2024 01:40,S004,2.294231255,106.188641588,19.37262867,0,1,Low
26-02-2024 01:45,S007,2.305632925,66.426203859,18.12570771,0,0,Low
26-02-2024 01:50,S005,3.083964448,164.281822417,26.081571179,1,1,Low
26-02-2024 01:55,S001,2.965216734,211.978762441,17.68591097,1,0,Low
26-02-2024 02:00,S009,3.790745233,194.248711649,13.86354332,0,1,Low
26-02-2024 02:05,S009,3.37075371,107.476596916,24.114577005,1,0,Low
26-02-2024 02:10,S005,2.93294365,101.79528857,27.872141932,0,1,Low
26-02-2024 02:15,S010,3.941407369,112.160149535,26.127660189,0,0,Low
26-02-2024 02:20,S009,3.91818192,117.080099948,21.361193458,1,1,Medium
26-02-2024 02:25,S003,3.386523144,188.813237869,13.15518485,0,0,Low
26-02-2024 02:30,S004,3.618463844,121.348851888,16.174455771,0,1,Low
26-02-2024 02:35,S003,3.162494394,70.50415384,24.289172694,0,0,Low
26-02-2024 02:40,S006,3.588103197,131.41039329,10.505410328,0,0,Low
26-02-2024 02:45,S003,4.284220161,146.494933532,29.597901884,0,1,Medium
26-02-2024 02:50,S006,4.104697075,209.28289769,25.63918113,0,1,Low
26-02-2024 02:55,S006,3.872622396,50.238775945,21.512093733,1,1,Medium
26-02-2024 03:00,S007,4.231708127,168.00434743,25.783703888,1,1,Medium
26-02-2024 03:05,S008,2.343929338,111.060509964,14.230755092,0,1,Low
26-02-2024 03:10,S005,2.310418697,136.808243978,19.99357359,1,0,Low
26-02-2024 03:15,S001,3.359244075,59.844927019,11.961866662,1,0,Low
26-02-2024 03:20,S008,2.798226614,206.128581591,22.151767659,0,0,Low
26-02-2024 03:25,S008,3.726896143,87.693263268,25.004515019,1,1,Medium
26-02-2024 03:30,S006,3.332533856,216.398658987,14.095939901,1,0,Low
26-02-2024 03:35,S006,4.327919454,204.305035381,16.325461424,1,0,High
26-02-2024 03:40,S010,2.421518337,128.912826215,14.451359714,1,0,Low
26-02-2024 03:45,S008,3.073452198,57.796410499,16.651765862,1,1,Low
26-02-2024 03:50,S002,3.373042869,101.717041465,26.212001825,1,0,Low
26-02-2024 03:55,S004,3.76646907,156.465727296,18.399246174,1,1,Medium
26-02-2024 04:00,S007,4.002974388,148.772202804,27.750122147,1,1,Medium
26-02-2024 04:05,S009,3.157839782,143.943614967,17.885782271,0,0,Low
26-02-2024 04:10,S004,3.605441598,160.097899097,25.938961246,1,1,Medium
26-02-2024 04:15,S004,2.132560151,197.975961278,19.699087227,1,0,Low
26-02-2024 04:20,S005,3.58398543,152.40991679,21.263740257,1,0,Medium
